contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_1168034	12214	No	NA	17	3	2	Low-quality	Genome-fragment	9.06	AAI-based (high-confidence)	0.0	1.0	
k141_1168036	19849	No	NA	28	5	0	Low-quality	Genome-fragment	11.5	AAI-based (high-confidence)	0.0	1.0	
k141_1168035	40864	No	NA	94	6	0	Low-quality	Genome-fragment	28.55	AAI-based (medium-confidence)	0.0	1.0	
k141_305662	6806	No	NA	11	1	1	Low-quality	Genome-fragment	17.28	AAI-based (medium-confidence)	0.0	1.0	
k141_305663	9549	No	NA	13	1	0	Low-quality	Genome-fragment	24.51	AAI-based (medium-confidence)	0.0	1.0	
k141_915922	18412	No	NA	12	2	0	Low-quality	Genome-fragment	43.6	AAI-based (high-confidence)	0.0	1.0	
k141_915923	17709	No	NA	31	8	0	Low-quality	Genome-fragment	41.85	AAI-based (medium-confidence)	0.0	1.0	
k141_60175	13925	No	NA	20	12	0	Low-quality	Genome-fragment	39.22	AAI-based (medium-confidence)	0.0	1.0	
k141_60177	10556	No	NA	19	3	0	Low-quality	Genome-fragment	27.45	AAI-based (medium-confidence)	0.0	1.0	
k141_621320	6931	No	NA	9	1	0	Low-quality	Genome-fragment	4.19	HMM-based (lower-bound)	0.0	1.0	
k141_91190	12387	No	NA	4	1	0	Low-quality	Genome-fragment	7.53	HMM-based (lower-bound)	0.0	1.0	
k141_316583	5259	No	NA	8	3	0	Low-quality	Genome-fragment	10.01	HMM-based (lower-bound)	0.0	1.0	
k141_316584	7972	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_641999	5382	No	NA	10	0	0	Low-quality	Genome-fragment	11.23	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_642000	7697	No	NA	17	1	0	Low-quality	Genome-fragment	17.78	AAI-based (medium-confidence)	0.0	1.0	
k141_58188	16645	No	NA	30	8	0	Low-quality	Genome-fragment	36.96	AAI-based (high-confidence)	0.0	1.0	
k141_58190	19465	No	NA	20	3	0	Low-quality	Genome-fragment	43.3	AAI-based (high-confidence)	0.0	1.0	
k141_499850	6392	No	NA	8	2	0	Low-quality	Genome-fragment	11.75	AAI-based (medium-confidence)	0.0	1.0	
k141_953515	5012	No	NA	8	0	0	Low-quality	Genome-fragment	11.56	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_499851	10915	No	NA	17	6	0	Low-quality	Genome-fragment	24.0	AAI-based (medium-confidence)	0.0	1.0	
k141_840814	9016	No	NA	13	0	0	Low-quality	Genome-fragment	4.59	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_840812	7652	No	NA	10	0	0	Low-quality	Genome-fragment	4.17	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_379901	23924	No	NA	50	4	1	Low-quality	Genome-fragment	22.79	AAI-based (medium-confidence)	0.0	1.0	
k141_558696	8095	No	NA	16	0	2	Low-quality	Genome-fragment	10.46	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_353323	7809	No	NA	12	2	0	Low-quality	Genome-fragment	17.15	AAI-based (high-confidence)	0.0	1.0	
k141_353322	10782	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1114522	21693	No	NA	25	8	0	Low-quality	Genome-fragment	48.51	AAI-based (medium-confidence)	0.0	1.0	
k141_1114523	5292	No	NA	8	2	0	Low-quality	Genome-fragment	11.57	AAI-based (medium-confidence)	0.0	1.0	
k141_284353	9831	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1161116	11701	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1168047	18544	No	NA	26	3	0	Low-quality	Genome-fragment	41.53	AAI-based (high-confidence)	0.0	1.0	
k141_1168049	24919	No	NA	42	9	0	Medium-quality	Genome-fragment	54.13	AAI-based (high-confidence)	0.0	1.0	
k141_29900	14906	No	NA	17	2	0	Low-quality	Genome-fragment	37.73	AAI-based (medium-confidence)	0.0	1.0	
k141_29901	9775	No	NA	13	3	0	Low-quality	Genome-fragment	25.16	AAI-based (medium-confidence)	0.0	1.0	
k141_281972	5669	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_281971	7218	No	NA	12	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_327557	12926	No	NA	5	0	0	Low-quality	Genome-fragment	13.83	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_327556	5155	No	NA	3	0	0	Low-quality	Genome-fragment	5.63	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_327558	39578	No	NA	50	5	0	Low-quality	Genome-fragment	41.52	AAI-based (high-confidence)	0.0	1.0	
k141_327559	32978	No	NA	43	3	0	Low-quality	Genome-fragment	35.37	AAI-based (high-confidence)	0.0	1.0	
k141_654465	42814	No	NA	66	12	0	Medium-quality	Genome-fragment	81.44	AAI-based (medium-confidence)	0.0	1.0	
k141_654464	6710	No	NA	12	3	0	Low-quality	Genome-fragment	4.9	HMM-based (lower-bound)	0.0	1.0	
k141_1168064	24771	No	NA	28	3	1	Low-quality	Genome-fragment	15.29	AAI-based (medium-confidence)	0.0	1.0	
k141_1168062	5177	No	NA	5	1	0	Low-quality	Genome-fragment	2.53	AAI-based (medium-confidence)	0.0	1.0	
k141_215358	9827	No	NA	28	5	0	Low-quality	Genome-fragment	25.51	AAI-based (medium-confidence)	0.0	1.0	
k141_934251	7856	No	NA	17	4	0	Low-quality	Genome-fragment	19.07	AAI-based (medium-confidence)	0.0	1.0	
k141_934250	26498	No	NA	21	1	3	Medium-quality	Genome-fragment	63.17	AAI-based (high-confidence)	0.0	1.0	
k141_719077	51259	No	NA	44	3	2	Low-quality	Genome-fragment	47.94	AAI-based (medium-confidence)	0.0	1.0	
k141_558697	21074	No	NA	39	2	2	Low-quality	Genome-fragment	16.9	AAI-based (medium-confidence)	0.0	1.0	
k141_719078	5635	No	NA	7	0	0	Low-quality	Genome-fragment	7.35	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_379902	5785	No	NA	10	0	1	Low-quality	Genome-fragment	4.61	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_225481	9692	Yes	8112	8	1	1	Low-quality	Genome-fragment	7.91	AAI-based (medium-confidence)	16.3	1.0	
k141_333609	11409	Yes	6310	11	2	5	Low-quality	Genome-fragment	5.01	HMM-based (lower-bound)	44.69	1.0	
k141_225482	13855	No	NA	17	1	0	Low-quality	Genome-fragment	12.41	HMM-based (lower-bound)	0.0	1.0	
k141_101676	8715	No	NA	13	1	1	Low-quality	Genome-fragment	5.26	AAI-based (medium-confidence)	0.0	1.0	
k141_376398	5646	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_40524	6765	No	NA	12	2	1	Low-quality	Genome-fragment	14.6	AAI-based (medium-confidence)	0.0	1.0	
k141_40525	17149	No	NA	25	9	0	Low-quality	Genome-fragment	43.06	AAI-based (medium-confidence)	0.0	1.0	
k141_340374	6527	No	NA	7	6	0	Low-quality	Genome-fragment	18.77	AAI-based (high-confidence)	0.0	1.0	
k141_124035	13183	No	NA	11	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_340372	5716	No	NA	6	3	0	Low-quality	Genome-fragment	15.13	AAI-based (high-confidence)	0.0	1.0	
k141_15980	7478	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_787451	7406	No	NA	8	2	0	Low-quality	Genome-fragment	21.97	HMM-based (lower-bound)	0.0	1.0	
k141_787450	6016	No	NA	11	2	0	Low-quality	Genome-fragment	17.79	HMM-based (lower-bound)	0.0	1.0	
k141_1140448	22486	No	NA	19	4	0	Low-quality	Genome-fragment	31.1	AAI-based (high-confidence)	0.0	1.0	
k141_1140447	7584	No	NA	11	3	0	Low-quality	Genome-fragment	10.69	AAI-based (medium-confidence)	0.0	1.0	
k141_1140445	32801	No	NA	57	3	1	Low-quality	Genome-fragment	47.42	AAI-based (medium-confidence)	0.0	1.0	
k141_396773	48877	No	NA	78	12	1	Low-quality	Genome-fragment	28.81	AAI-based (high-confidence)	0.0	1.0	
k141_396772	113291	No	NA	154	20	1	Medium-quality	Genome-fragment	68.22	AAI-based (medium-confidence)	0.0	1.0	
k141_348541	27201	Yes	12298	24	3	10	Low-quality	Genome-fragment	24.95	HMM-based (lower-bound)	54.79	1.0	
k141_348542	14294	Yes	5071	14	2	7	Low-quality	Genome-fragment	9.35	AAI-based (medium-confidence)	64.52	1.0	
k141_191867	59732	Yes	12023	61	2	34	Low-quality	Genome-fragment	14.11	HMM-based (lower-bound)	79.87	1.0	low-confidence Provirus
k141_526958	10951	No	NA	20	7	0	Low-quality	Genome-fragment	28.99	AAI-based (high-confidence)	0.0	1.0	
k141_221479	13245	No	NA	22	9	0	Low-quality	Genome-fragment	37.79	AAI-based (medium-confidence)	0.0	1.0	
k141_341116	22968	No	NA	27	13	0	Medium-quality	Genome-fragment	55.7	AAI-based (high-confidence)	0.0	1.0	
k141_5120	6660	No	NA	9	2	1	Low-quality	Genome-fragment	16.22	AAI-based (medium-confidence)	0.0	1.0	
k141_639109	11766	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_651058	9860	No	NA	13	7	0	Low-quality	Genome-fragment	25.97	AAI-based (medium-confidence)	0.0	1.0	
k141_470616	7374	No	NA	12	9	0	Low-quality	Genome-fragment	21.48	AAI-based (high-confidence)	0.0	1.0	
k141_90906	6871	No	NA	10	4	0	Low-quality	Genome-fragment	10.7	HMM-based (lower-bound)	0.0	1.0	
k141_273254	18556	No	NA	22	5	0	Low-quality	Genome-fragment	41.39	AAI-based (medium-confidence)	0.0	1.0	
k141_273255	19980	No	NA	35	7	0	Low-quality	Genome-fragment	43.61	AAI-based (medium-confidence)	0.0	1.0	
k141_426748	19007	No	NA	29	4	0	Low-quality	Genome-fragment	21.93	AAI-based (medium-confidence)	0.0	1.0	
k141_670073	21051	No	NA	42	6	1	Low-quality	Genome-fragment	23.46	AAI-based (high-confidence)	0.0	1.0	
k141_670074	25663	No	NA	41	6	0	Low-quality	Genome-fragment	28.94	AAI-based (medium-confidence)	0.0	1.0	
k141_647688	7437	No	NA	14	1	0	Low-quality	Genome-fragment	6.13	AAI-based (medium-confidence)	0.0	1.0	
k141_647689	7494	No	NA	11	1	0	Low-quality	Genome-fragment	5.18	HMM-based (lower-bound)	0.0	1.0	
k141_801733	6571	No	NA	14	2	0	Low-quality	Genome-fragment	8.57	HMM-based (lower-bound)	0.0	1.0	
k141_801735	13787	No	NA	15	9	0	Low-quality	Genome-fragment	32.96	AAI-based (high-confidence)	0.0	1.0	
k141_84468	5639	No	NA	8	0	1	Low-quality	Genome-fragment	1.72	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_1119137	6947	No	NA	12	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_934579	13199	No	NA	22	5	1	Low-quality	Genome-fragment	7.85	AAI-based (medium-confidence)	0.0	1.0	
k141_682659	40716	No	NA	61	11	1	Low-quality	Genome-fragment	25.19	AAI-based (medium-confidence)	0.0	1.0	
k141_682658	30740	No	NA	59	16	1	Low-quality	Genome-fragment	18.18	AAI-based (high-confidence)	0.0	1.0	
k141_1168100	11795	No	NA	26	2	0	Low-quality	Genome-fragment	22.89	AAI-based (medium-confidence)	0.0	1.0	
k141_1168099	23118	No	NA	39	3	0	Medium-quality	Genome-fragment	62.67	AAI-based (medium-confidence)	0.0	1.0	
k141_261899	5282	No	NA	7	2	0	Low-quality	Genome-fragment	13.6	AAI-based (high-confidence)	0.0	1.0	
k141_261898	8401	No	NA	17	5	0	Low-quality	Genome-fragment	20.96	AAI-based (high-confidence)	0.0	1.0	
k141_768052	9745	No	NA	14	7	0	Low-quality	Genome-fragment	26.64	AAI-based (high-confidence)	0.0	1.0	
k141_122115	20016	No	NA	31	19	0	Medium-quality	Genome-fragment	53.23	AAI-based (high-confidence)	0.0	1.0	
k141_122116	15753	No	NA	25	3	0	Low-quality	Genome-fragment	39.8	AAI-based (medium-confidence)	0.0	1.0	
k141_95558	20775	No	NA	33	13	0	Medium-quality	Genome-fragment	61.5	AAI-based (high-confidence)	0.0	1.0	
k141_95559	10840	No	NA	19	2	0	Low-quality	Genome-fragment	32.11	AAI-based (high-confidence)	0.0	1.0	
k141_912976	8659	No	NA	8	1	0	Low-quality	Genome-fragment	18.73	AAI-based (medium-confidence)	0.0	1.0	
k141_1163084	11672	No	NA	21	1	0	Low-quality	Genome-fragment	13.29	AAI-based (high-confidence)	0.0	1.0	
k141_1163082	17556	No	NA	29	5	0	Low-quality	Genome-fragment	38.92	AAI-based (high-confidence)	0.0	1.0	
k141_1163083	9117	No	NA	20	2	0	Low-quality	Genome-fragment	20.27	AAI-based (high-confidence)	0.0	1.0	
k141_941374	5479	No	NA	10	1	0	Low-quality	Genome-fragment	13.04	HMM-based (lower-bound)	0.0	1.0	
k141_941375	8930	No	NA	10	6	0	Low-quality	Genome-fragment	40.38	AAI-based (medium-confidence)	0.0	1.0	
k141_680493	10342	No	NA	12	2	0	Low-quality	Genome-fragment	25.76	AAI-based (high-confidence)	0.0	1.0	
k141_452623	8785	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_706972	11116	No	NA	24	4	0	Low-quality	Genome-fragment	26.25	AAI-based (high-confidence)	0.0	1.0	
k141_264571	7128	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_555666	15401	No	NA	20	2	0	Low-quality	Genome-fragment	37.84	HMM-based (lower-bound)	0.0	1.0	
k141_461391	7351	Yes	6052	9	2	1	Low-quality	Genome-fragment	6.37	AAI-based (high-confidence)	17.67	1.0	
k141_461392	7436	No	NA	13	0	0	Low-quality	Genome-fragment	8.01	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_174139	10205	No	NA	9	1	0	Low-quality	Genome-fragment	7.22	AAI-based (medium-confidence)	0.0	1.0	
k141_12896	38641	No	NA	42	12	2	Low-quality	Genome-fragment	24.43	AAI-based (medium-confidence)	0.0	1.0	
k141_12895	9549	No	NA	21	1	0	Low-quality	Genome-fragment	5.74	AAI-based (high-confidence)	0.0	1.0	
k141_174140	68906	No	NA	84	14	0	Low-quality	Genome-fragment	45.75	AAI-based (high-confidence)	0.0	1.0	
k141_1087120	9343	No	NA	7	4	0	Low-quality	Genome-fragment	22.9	AAI-based (medium-confidence)	0.0	1.0	
k141_521907	11012	No	NA	22	1	0	Low-quality	Genome-fragment	6.95	HMM-based (lower-bound)	0.0	1.0	
k141_53223	5902	No	NA	6	3	0	Low-quality	Genome-fragment	13.38	AAI-based (medium-confidence)	0.0	1.0	
k141_3850	7851	No	NA	10	3	0	Low-quality	Genome-fragment	19.15	AAI-based (medium-confidence)	0.0	1.0	
k141_412457	6142	Yes	3321	6	1	1	Low-quality	Genome-fragment	2.72	HMM-based (lower-bound)	45.93	1.0	
k141_3849	12393	No	NA	22	3	1	Low-quality	Genome-fragment	24.15	AAI-based (high-confidence)	0.0	1.0	
k141_382722	67251	No	NA	104	10	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
k141_382723	6577	No	NA	14	3	0	Low-quality	Genome-fragment	11.84	AAI-based (medium-confidence)	0.0	1.0	
k141_120909	15977	No	NA	15	1	7	Low-quality	Genome-fragment	23.9	HMM-based (lower-bound)	0.0	1.0	
k141_520974	14095	No	NA	25	0	7	Low-quality	Genome-fragment	23.19	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_331993	8363	No	NA	11	1	6	Low-quality	Genome-fragment	5.12	HMM-based (lower-bound)	0.0	1.0	
k141_553819	16639	No	NA	20	6	2	Low-quality	Genome-fragment	21.85	AAI-based (medium-confidence)	0.0	1.0	
k141_1014265	26241	No	NA	22	2	3	Low-quality	Genome-fragment	19.26	HMM-based (lower-bound)	0.0	1.0	
k141_820654	9164	No	NA	14	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_380089	8713	No	NA	20	2	0	Low-quality	Genome-fragment	15.01	AAI-based (high-confidence)	0.0	1.0	
k141_580164	84524	Yes	27206	90	19	40	Medium-quality	Genome-fragment	69.69	AAI-based (high-confidence)	67.81	1.0	contig >1.5x longer than expected genome length
k141_107001	13186	No	NA	19	4	1	Low-quality	Genome-fragment	28.5	AAI-based (high-confidence)	0.0	1.0	
k141_809206	7654	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_208468	13082	No	NA	13	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_84124	6648	No	NA	6	1	0	Low-quality	Genome-fragment	11.08	AAI-based (medium-confidence)	0.0	1.0	
k141_84123	46359	No	NA	66	15	2	Medium-quality	Genome-fragment	77.57	AAI-based (medium-confidence)	0.0	1.0	
k141_167867	31574	No	NA	39	2	0	Low-quality	Genome-fragment	28.51	AAI-based (medium-confidence)	0.0	1.0	
k141_167868	41119	No	NA	37	4	1	Low-quality	Genome-fragment	37.17	AAI-based (medium-confidence)	0.0	1.0	
k141_106597	6187	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_167456	37112	Yes	35374	35	19	3	Low-quality	Genome-fragment	29.86	AAI-based (medium-confidence)	4.68	1.0	
k141_316382	5323	No	NA	4	3	0	Low-quality	Genome-fragment	10.51	HMM-based (lower-bound)	0.0	1.0	
k141_316383	10155	No	NA	15	2	0	Low-quality	Genome-fragment	30.04	HMM-based (lower-bound)	0.0	1.0	
k141_1168090	11365	No	NA	22	3	0	Low-quality	Genome-fragment	17.8	AAI-based (medium-confidence)	0.0	1.0	
k141_1168089	23026	No	NA	34	10	0	Medium-quality	Genome-fragment	60.64	AAI-based (medium-confidence)	0.0	1.0	
k141_844962	47790	Yes	20293	52	4	20	Low-quality	Genome-fragment	33.69	HMM-based (lower-bound)	57.54	1.0	
k141_669860	6471	No	NA	7	0	5	Low-quality	Genome-fragment	1.69	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_249933	15572	No	NA	12	1	3	Low-quality	Genome-fragment	23.3	HMM-based (lower-bound)	0.0	1.0	
k141_114263	19435	No	NA	28	4	0	Low-quality	Genome-fragment	43.77	AAI-based (medium-confidence)	0.0	1.0	
k141_114264	18798	No	NA	25	2	1	Low-quality	Genome-fragment	46.83	AAI-based (medium-confidence)	0.0	1.0	
k141_279004	27737	No	NA	50	1	1	Low-quality	Genome-fragment	7.63	AAI-based (medium-confidence)	0.0	1.0	
k141_120856	60222	No	NA	61	3	0	Low-quality	Genome-fragment	16.64	AAI-based (medium-confidence)	0.0	1.0	
k141_864208	8524	No	NA	18	2	0	Low-quality	Genome-fragment	10.44	AAI-based (medium-confidence)	0.0	1.0	
k141_864209	7373	No	NA	13	1	0	Low-quality	Genome-fragment	4.48	AAI-based (high-confidence)	0.0	1.0	
k141_616112	17544	No	NA	38	8	1	Low-quality	Genome-fragment	43.97	AAI-based (medium-confidence)	0.0	1.0	
k141_616110	11517	No	NA	14	8	0	Low-quality	Genome-fragment	18.46	HMM-based (lower-bound)	0.0	1.0	
k141_227155	8397	No	NA	12	6	0	Low-quality	Genome-fragment	20.46	AAI-based (medium-confidence)	0.0	1.0	
k141_227153	16738	No	NA	31	8	0	Low-quality	Genome-fragment	31.48	AAI-based (medium-confidence)	0.0	1.0	
k141_227154	8373	No	NA	12	6	0	Low-quality	Genome-fragment	20.78	AAI-based (medium-confidence)	0.0	1.0	
k141_938162	6533	No	NA	22	2	0	Low-quality	Genome-fragment	4.72	HMM-based (lower-bound)	0.0	1.0	
k141_153244	7873	No	NA	6	4	0	Low-quality	Genome-fragment	19.97	AAI-based (high-confidence)	0.0	1.0	
k141_938161	9065	No	NA	16	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_153243	9944	No	NA	18	6	0	Low-quality	Genome-fragment	25.88	AAI-based (medium-confidence)	0.0	1.0	
k141_282679	5467	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_282680	47863	No	NA	57	19	7	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
k141_436168	20946	No	NA	39	9	1	Medium-quality	Genome-fragment	53.14	AAI-based (high-confidence)	0.0	1.0	
k141_436169	21048	No	NA	22	9	0	Low-quality	Genome-fragment	28.25	AAI-based (high-confidence)	0.0	1.0	
k141_144731	8947	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_8477	26204	No	NA	26	3	0	Low-quality	Genome-fragment	2.12	HMM-based (lower-bound)	0.0	1.0	
k141_546112	5473	No	NA	9	1	0	Low-quality	Genome-fragment	0.44	HMM-based (lower-bound)	0.0	1.0	
k141_470185	14696	No	NA	14	1	0	Low-quality	Genome-fragment	2.68	HMM-based (lower-bound)	0.0	1.0	
k141_755554	18971	No	NA	20	1	0	Low-quality	Genome-fragment	10.81	HMM-based (lower-bound)	0.0	1.0	
k141_144732	5541	No	NA	5	1	0	Low-quality	Genome-fragment	0.88	HMM-based (lower-bound)	0.0	1.0	
k141_533896	8121	No	NA	13	2	0	Low-quality	Genome-fragment	2.75	HMM-based (lower-bound)	0.0	1.0	
k141_385311	5534	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_385310	7123	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_68907	21101	Yes	9227	21	2	2	Low-quality	Genome-fragment	5.15	HMM-based (lower-bound)	56.27	1.0	
k141_292208	7524	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_336254	5231	No	NA	7	4	0	Low-quality	Genome-fragment	14.46	AAI-based (high-confidence)	0.0	1.0	
k141_534478	6774	No	NA	13	9	0	Low-quality	Genome-fragment	18.51	AAI-based (high-confidence)	0.0	1.0	
k141_1168033	22015	No	NA	37	4	0	Low-quality	Genome-fragment	49.07	AAI-based (medium-confidence)	0.0	1.0	
k141_1168032	18700	No	NA	42	11	1	Low-quality	Genome-fragment	34.93	AAI-based (medium-confidence)	0.0	1.0	
k141_991133	7414	No	NA	11	8	0	Low-quality	Genome-fragment	20.81	AAI-based (medium-confidence)	0.0	1.0	
k141_1121906	14582	No	NA	25	6	1	Low-quality	Genome-fragment	39.27	AAI-based (high-confidence)	0.0	1.0	
k141_250488	14048	No	NA	11	3	0	Low-quality	Genome-fragment	6.13	HMM-based (lower-bound)	0.0	1.0	
k141_250489	10568	No	NA	7	3	0	Low-quality	Genome-fragment	4.47	HMM-based (lower-bound)	0.0	1.0	
k141_429697	8586	No	NA	20	5	1	Low-quality	Genome-fragment	16.59	AAI-based (high-confidence)	0.0	1.0	
k141_907123	6855	No	NA	13	2	0	Low-quality	Genome-fragment	17.56	AAI-based (high-confidence)	0.0	1.0	
k141_215830	7240	No	NA	20	3	0	Low-quality	Genome-fragment	8.69	HMM-based (lower-bound)	0.0	1.0	
k141_215828	10543	No	NA	15	10	0	Low-quality	Genome-fragment	37.19	AAI-based (medium-confidence)	0.0	1.0	
k141_215829	6952	No	NA	7	2	0	Low-quality	Genome-fragment	21.29	AAI-based (medium-confidence)	0.0	1.0	
k141_708392	7364	No	NA	28	2	0	Low-quality	Genome-fragment	22.3	AAI-based (medium-confidence)	0.0	1.0	
k141_558245	21986	Yes	17545	27	13	3	Medium-quality	Genome-fragment	51.51	AAI-based (high-confidence)	20.2	1.0	
k141_601347	5324	No	NA	3	0	3	Low-quality	Genome-fragment	4.35	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_100810	10590	No	NA	9	1	5	Low-quality	Genome-fragment	5.74	HMM-based (lower-bound)	0.0	1.0	
k141_687757	10861	No	NA	24	4	0	Low-quality	Genome-fragment	20.75	AAI-based (medium-confidence)	0.0	1.0	
k141_687756	9073	No	NA	12	2	1	Low-quality	Genome-fragment	23.05	AAI-based (medium-confidence)	0.0	1.0	
k141_687755	7093	No	NA	13	11	0	Low-quality	Genome-fragment	16.03	AAI-based (medium-confidence)	0.0	1.0	
k141_85752	5759	No	NA	6	4	0	Low-quality	Genome-fragment	21.94	AAI-based (high-confidence)	0.0	1.0	
k141_85751	6699	No	NA	17	3	0	Low-quality	Genome-fragment	23.68	AAI-based (high-confidence)	0.0	1.0	
k141_867967	6264	No	NA	11	9	0	Low-quality	Genome-fragment	18.19	AAI-based (medium-confidence)	0.0	1.0	
k141_867968	9466	No	NA	17	3	0	Low-quality	Genome-fragment	26.91	AAI-based (high-confidence)	0.0	1.0	
k141_867969	13916	No	NA	30	2	1	Low-quality	Genome-fragment	42.92	AAI-based (medium-confidence)	0.0	1.0	
k141_645241	41584	No	NA	55	9	0	Low-quality	Genome-fragment	45.33	AAI-based (high-confidence)	0.0	1.0	
k141_645242	10054	No	NA	20	2	0	Low-quality	Genome-fragment	10.97	AAI-based (high-confidence)	0.0	1.0	
k141_645243	35936	No	NA	52	12	1	Low-quality	Genome-fragment	38.88	AAI-based (high-confidence)	0.0	1.0	
k141_324894	18528	No	NA	49	3	0	Low-quality	Genome-fragment	10.5	HMM-based (lower-bound)	0.0	1.0	
k141_324893	87710	No	NA	110	21	5	High-quality	High-quality	96.37	AAI-based (medium-confidence)	0.0	1.0	
k141_1102883	7204	No	NA	7	5	0	Low-quality	Genome-fragment	23.57	AAI-based (high-confidence)	0.0	1.0	
k141_1102884	6205	No	NA	8	7	0	Low-quality	Genome-fragment	21.12	AAI-based (high-confidence)	0.0	1.0	
k141_400302	10034	No	NA	10	5	0	Low-quality	Genome-fragment	20.0	AAI-based (medium-confidence)	0.0	1.0	
k141_400301	40347	No	NA	68	16	1	Medium-quality	Genome-fragment	79.97	AAI-based (medium-confidence)	0.0	1.0	
k141_126927	43177	No	NA	71	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_377431	8641	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_929424	5410	No	NA	8	2	0	Low-quality	Genome-fragment	5.39	AAI-based (high-confidence)	0.0	1.0	
k141_985809	11816	No	NA	28	0	0	Low-quality	Genome-fragment	11.81	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_75109	7540	No	NA	9	2	0	Low-quality	Genome-fragment	7.52	AAI-based (high-confidence)	0.0	1.0	
k141_985811	11061	No	NA	2	0	0	Low-quality	Genome-fragment	11.03	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_75110	11810	No	NA	9	3	0	Low-quality	Genome-fragment	11.77	AAI-based (high-confidence)	0.0	1.0	
k141_985810	29600	No	NA	43	11	1	Low-quality	Genome-fragment	29.52	AAI-based (high-confidence)	0.0	1.0	
k141_288351	13912	No	NA	28	1	0	Low-quality	Genome-fragment	10.34	HMM-based (lower-bound)	0.0	1.0	
k141_288350	13159	No	NA	16	9	0	Low-quality	Genome-fragment	38.03	AAI-based (medium-confidence)	0.0	1.0	
k141_1118276	7303	No	NA	8	3	0	Low-quality	Genome-fragment	22.88	HMM-based (lower-bound)	0.0	1.0	
k141_1118275	5976	No	NA	14	2	0	Low-quality	Genome-fragment	17.68	HMM-based (lower-bound)	0.0	1.0	
