contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_98148	16732	No	NA	20	14	0	Low-quality	Genome-fragment	48.19	AAI-based (medium-confidence)	0.0	1.0	
k141_386151	5934	No	NA	6	4	1	Low-quality	Genome-fragment	16.9	AAI-based (high-confidence)	0.0	1.0	
k141_415457	5924	No	NA	8	3	0	Low-quality	Genome-fragment	15.61	AAI-based (high-confidence)	0.0	1.0	
k141_191983	5847	No	NA	6	4	0	Low-quality	Genome-fragment	9.45	AAI-based (high-confidence)	0.0	1.0	
k141_222945	7921	No	NA	12	2	0	Low-quality	Genome-fragment	12.81	AAI-based (high-confidence)	0.0	1.0	
k141_441180	5424	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_165263	13587	No	NA	12	1	7	Low-quality	Genome-fragment	5.18	HMM-based (lower-bound)	0.0	1.0	
k141_191283	26428	No	NA	28	4	0	Medium-quality	Genome-fragment	58.52	AAI-based (high-confidence)	0.0	1.0	
k141_191282	12996	No	NA	20	4	0	Low-quality	Genome-fragment	28.07	AAI-based (high-confidence)	0.0	1.0	
k141_191284	6215	No	NA	11	3	0	Low-quality	Genome-fragment	13.74	AAI-based (high-confidence)	0.0	1.0	
k141_366575	21999	Yes	16917	27	14	3	Low-quality	Genome-fragment	35.54	AAI-based (high-confidence)	23.1	1.0	
k141_238917	5947	No	NA	9	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_353306	17775	No	NA	17	1	8	Low-quality	Genome-fragment	14.57	HMM-based (lower-bound)	0.0	1.0	
k141_356085	12604	No	NA	16	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_109366	6341	No	NA	10	0	0	Low-quality	Genome-fragment	11.79	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_109367	12854	No	NA	17	10	0	Low-quality	Genome-fragment	22.91	AAI-based (high-confidence)	0.0	1.0	
k141_231612	14161	No	NA	23	1	0	Low-quality	Genome-fragment	5.83	HMM-based (lower-bound)	0.0	1.0	
k141_48719	55793	No	NA	53	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_48716	18283	No	NA	19	1	1	Low-quality	Genome-fragment	20.52	HMM-based (lower-bound)	0.0	1.0	
k141_231614	16022	No	NA	25	2	1	Low-quality	Genome-fragment	31.3	AAI-based (high-confidence)	0.0	1.0	
k141_231613	14372	No	NA	18	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_231616	9598	No	NA	14	2	0	Low-quality	Genome-fragment	18.75	AAI-based (high-confidence)	0.0	1.0	
k141_150537	13161	No	NA	23	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_47768	5862	No	NA	6	0	0	Low-quality	Genome-fragment	5.7	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_49200	9528	No	NA	16	2	0	Low-quality	Genome-fragment	21.84	AAI-based (high-confidence)	0.0	1.0	
k141_300548	17924	No	NA	19	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_371516	33998	Yes	13838	40	5	9	Low-quality	Genome-fragment	30.52	AAI-based (high-confidence)	59.3	1.0	
k141_200665	9919	No	NA	13	5	0	Low-quality	Genome-fragment	14.11	HMM-based (lower-bound)	0.0	1.0	
k141_85736	12746	Yes	8522	15	3	2	Low-quality	Genome-fragment	19.1	AAI-based (high-confidence)	33.14	1.0	
k141_76313	8464	No	NA	12	5	0	Low-quality	Genome-fragment	15.8	AAI-based (medium-confidence)	0.0	1.0	
k141_204191	54628	Yes	28688	73	14	17	Medium-quality	Genome-fragment	56.79	AAI-based (high-confidence)	47.48	1.0	>1 viral region detected
k141_55040	29311	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_407028	12093	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_356841	19237	No	NA	31	2	2	Low-quality	Genome-fragment	26.17	HMM-based (lower-bound)	0.0	1.0	
k141_407029	29646	No	NA	40	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_235090	73783	No	NA	108	2	9	Low-quality	Genome-fragment	36.2	HMM-based (lower-bound)	0.0	1.0	
k141_55039	17306	No	NA	22	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_298526	96866	Yes	36545	89	17	23	High-quality	High-quality	100.0	AAI-based (high-confidence)	62.27	1.0	contig >1.5x longer than expected genome length
k141_68849	5235	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_16969	85166	No	NA	69	2	47	Medium-quality	Genome-fragment	87.42	HMM-based (lower-bound)	0.0	1.0	
k141_263679	9327	No	NA	11	0	1	Low-quality	Genome-fragment	41.92	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_50048	5637	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_4668	7778	No	NA	12	1	1	Low-quality	Genome-fragment	26.38	AAI-based (medium-confidence)	0.0	1.0	
k141_29763	6272	No	NA	7	1	0	Low-quality	Genome-fragment	11.55	AAI-based (high-confidence)	0.0	1.0	
k141_29762	17918	No	NA	26	6	0	Low-quality	Genome-fragment	33.46	AAI-based (high-confidence)	0.0	1.0	
k141_200759	35460	No	NA	39	7	1	Low-quality	Genome-fragment	32.74	AAI-based (high-confidence)	0.0	1.0	
k141_200760	65731	No	NA	97	13	3	Medium-quality	Genome-fragment	60.4	AAI-based (high-confidence)	0.0	1.0	
k141_200761	5345	No	NA	5	1	0	Low-quality	Genome-fragment	4.96	AAI-based (high-confidence)	0.0	1.0	
k141_179621	13584	No	NA	13	6	0	Low-quality	Genome-fragment	38.99	AAI-based (high-confidence)	0.0	1.0	
k141_179620	13035	No	NA	24	10	0	Low-quality	Genome-fragment	37.14	AAI-based (high-confidence)	0.0	1.0	
k141_145822	7973	No	NA	11	4	0	Low-quality	Genome-fragment	21.76	AAI-based (high-confidence)	0.0	1.0	
k141_60302	5278	No	NA	10	4	0	Low-quality	Genome-fragment	14.41	AAI-based (high-confidence)	0.0	1.0	
k141_116216	5406	No	NA	11	6	0	Low-quality	Genome-fragment	15.04	AAI-based (medium-confidence)	0.0	1.0	
k141_116217	5683	No	NA	8	4	0	Low-quality	Genome-fragment	16.2	AAI-based (medium-confidence)	0.0	1.0	
k141_139856	9676	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_36694	45613	No	NA	53	3	4	Medium-quality	Genome-fragment	65.28	AAI-based (medium-confidence)	0.0	1.0	
k141_189034	10037	No	NA	9	1	2	Low-quality	Genome-fragment	13.28	HMM-based (lower-bound)	0.0	1.0	
k141_245844	22964	No	NA	32	2	0	Medium-quality	Genome-fragment	50.06	AAI-based (high-confidence)	0.0	1.0	
k141_245846	21715	No	NA	13	0	6	Low-quality	Genome-fragment	47.26	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_345557	6546	No	NA	9	2	0	Low-quality	Genome-fragment	9.66	HMM-based (lower-bound)	0.0	1.0	
k141_22864	6043	No	NA	7	3	0	Low-quality	Genome-fragment	10.88	AAI-based (medium-confidence)	0.0	1.0	
k141_22865	6048	No	NA	10	2	0	Low-quality	Genome-fragment	5.32	HMM-based (lower-bound)	0.0	1.0	
k141_231047	12013	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_231049	40875	No	NA	42	2	4	Medium-quality	Genome-fragment	52.43	HMM-based (lower-bound)	0.0	1.0	
k141_37170	45504	No	NA	30	18	0	Low-quality	Genome-fragment	28.33	AAI-based (high-confidence)	0.0	1.0	
k141_37165	8461	No	NA	15	1	1	Low-quality	Genome-fragment	5.27	AAI-based (high-confidence)	0.0	1.0	
k141_37167	39057	No	NA	58	5	0	Low-quality	Genome-fragment	24.32	AAI-based (high-confidence)	0.0	1.0	
k141_37168	27583	No	NA	31	8	2	Low-quality	Genome-fragment	17.17	AAI-based (high-confidence)	0.0	1.0	
k141_37166	8380	No	NA	13	2	1	Low-quality	Genome-fragment	5.22	AAI-based (high-confidence)	0.0	1.0	
k141_370517	12312	No	NA	19	8	0	Low-quality	Genome-fragment	20.11	AAI-based (medium-confidence)	0.0	1.0	
k141_370518	13580	No	NA	26	4	0	Low-quality	Genome-fragment	22.2	AAI-based (medium-confidence)	0.0	1.0	
k141_97623	31325	Yes	18928	35	14	5	Low-quality	Genome-fragment	46.14	AAI-based (high-confidence)	39.58	1.0	
k141_403232	8479	No	NA	16	0	1	Low-quality	Genome-fragment	19.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_113481	5982	No	NA	8	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_31682	5225	No	NA	7	3	0	Low-quality	Genome-fragment	10.66	AAI-based (high-confidence)	0.0	1.0	
k141_21759	5756	No	NA	4	4	0	Low-quality	Genome-fragment	15.3	AAI-based (high-confidence)	0.0	1.0	
k141_396753	7026	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21758	12968	No	NA	23	13	0	Low-quality	Genome-fragment	34.38	AAI-based (high-confidence)	0.0	1.0	
k141_141381	19743	No	NA	18	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_169365	36704	No	NA	32	1	5	Low-quality	Genome-fragment	28.08	AAI-based (medium-confidence)	0.0	1.0	
k141_142903	6604	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_21827	17312	No	NA	17	1	0	Low-quality	Genome-fragment	17.41	AAI-based (medium-confidence)	0.0	1.0	
k141_224262	6886	No	NA	10	1	0	Low-quality	Genome-fragment	12.25	AAI-based (medium-confidence)	0.0	1.0	
k141_254037	5625	No	NA	9	8	0	Low-quality	Genome-fragment	13.25	AAI-based (medium-confidence)	0.0	1.0	
k141_374620	35152	Yes	18762	38	12	7	Low-quality	Genome-fragment	46.57	AAI-based (high-confidence)	46.63	1.0	
k141_258766	8888	No	NA	10	7	0	Low-quality	Genome-fragment	22.03	AAI-based (high-confidence)	0.0	1.0	
k141_152661	7352	No	NA	7	5	0	Low-quality	Genome-fragment	16.14	AAI-based (high-confidence)	0.0	1.0	
k141_81619	6039	No	NA	8	4	0	Low-quality	Genome-fragment	16.78	AAI-based (high-confidence)	0.0	1.0	
k141_24563	9829	Yes	7526	13	3	4	Low-quality	Genome-fragment	18.64	AAI-based (medium-confidence)	23.43	1.0	
k141_219435	5026	No	NA	6	4	0	Low-quality	Genome-fragment	12.34	AAI-based (high-confidence)	0.0	1.0	
k141_24562	5806	No	NA	10	7	0	Low-quality	Genome-fragment	14.75	AAI-based (medium-confidence)	0.0	1.0	
k141_284877	12769	No	NA	17	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_284876	6603	No	NA	12	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_81587	14435	No	NA	19	3	0	Low-quality	Genome-fragment	18.33	AAI-based (high-confidence)	0.0	1.0	
k141_81586	44103	No	NA	52	7	1	Medium-quality	Genome-fragment	56.56	AAI-based (high-confidence)	0.0	1.0	
k141_406462	23069	No	NA	32	1	1	Low-quality	Genome-fragment	27.04	AAI-based (medium-confidence)	0.0	1.0	
k141_49191	11808	No	NA	13	1	2	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
k141_186265	5541	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_82257	5069	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_132644	5749	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_385263	19803	No	NA	27	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_13175	23631	No	NA	29	1	0	Low-quality	Genome-fragment	12.48	AAI-based (high-confidence)	0.0	1.0	
k141_13177	25412	No	NA	41	5	1	Low-quality	Genome-fragment	13.55	AAI-based (high-confidence)	0.0	1.0	
k141_13176	48683	No	NA	72	7	0	Low-quality	Genome-fragment	25.85	AAI-based (high-confidence)	0.0	1.0	
k141_13178	33338	No	NA	58	7	0	Low-quality	Genome-fragment	17.82	AAI-based (high-confidence)	0.0	1.0	
k141_13174	54567	No	NA	94	9	1	Low-quality	Genome-fragment	28.93	AAI-based (high-confidence)	0.0	1.0	
k141_77331	8745	No	NA	14	4	0	Low-quality	Genome-fragment	21.57	AAI-based (high-confidence)	0.0	1.0	
k141_77332	10317	No	NA	11	2	0	Low-quality	Genome-fragment	25.45	AAI-based (high-confidence)	0.0	1.0	
k141_337645	11849	No	NA	12	1	0	Low-quality	Genome-fragment	29.45	AAI-based (high-confidence)	0.0	1.0	
k141_280039	22870	No	NA	16	6	0	Medium-quality	Genome-fragment	59.94	AAI-based (high-confidence)	0.0	1.0	
k141_137796	6002	No	NA	7	1	0	Low-quality	Genome-fragment	14.8	AAI-based (high-confidence)	0.0	1.0	
k141_273165	11666	No	NA	18	2	1	Low-quality	Genome-fragment	24.21	AAI-based (high-confidence)	0.0	1.0	
k141_273164	18372	No	NA	21	15	0	Low-quality	Genome-fragment	38.24	AAI-based (high-confidence)	0.0	1.0	
k141_273163	19277	No	NA	34	5	2	Low-quality	Genome-fragment	39.95	AAI-based (high-confidence)	0.0	1.0	
k141_138409	8900	No	NA	26	2	0	Low-quality	Genome-fragment	15.87	AAI-based (high-confidence)	0.0	1.0	
k141_35264	8940	No	NA	13	4	0	Low-quality	Genome-fragment	15.94	AAI-based (high-confidence)	0.0	1.0	
k141_35265	8655	No	NA	15	4	1	Low-quality	Genome-fragment	15.43	AAI-based (high-confidence)	0.0	1.0	
k141_204190	8405	No	NA	10	7	0	Low-quality	Genome-fragment	16.74	AAI-based (high-confidence)	0.0	1.0	
k141_204189	9995	No	NA	13	7	0	Low-quality	Genome-fragment	20.12	AAI-based (high-confidence)	0.0	1.0	
k141_133522	49741	No	NA	68	10	1	Low-quality	Genome-fragment	34.4	AAI-based (high-confidence)	0.0	1.0	
k141_133523	39977	No	NA	63	4	1	Low-quality	Genome-fragment	27.61	AAI-based (high-confidence)	0.0	1.0	
k141_422022	11468	No	NA	24	5	1	Low-quality	Genome-fragment	11.65	AAI-based (high-confidence)	0.0	1.0	
k141_422024	40092	No	NA	50	5	0	Low-quality	Genome-fragment	40.76	AAI-based (high-confidence)	0.0	1.0	
k141_422026	15171	No	NA	19	5	0	Low-quality	Genome-fragment	15.42	AAI-based (high-confidence)	0.0	1.0	
k141_422023	27327	No	NA	35	4	0	Low-quality	Genome-fragment	27.78	AAI-based (high-confidence)	0.0	1.0	
k141_31978	5693	No	NA	6	2	0	Low-quality	Genome-fragment	14.12	AAI-based (high-confidence)	0.0	1.0	
k141_78732	5302	No	NA	5	5	0	Low-quality	Genome-fragment	13.01	AAI-based (high-confidence)	0.0	1.0	
k141_357763	8439	No	NA	10	5	0	Low-quality	Genome-fragment	14.65	AAI-based (high-confidence)	0.0	1.0	
k141_431331	16499	No	NA	22	7	0	Low-quality	Genome-fragment	31.36	AAI-based (high-confidence)	0.0	1.0	
k141_39734	13459	No	NA	11	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_84324	5158	No	NA	8	0	1	Low-quality	Genome-fragment	35.47	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_431332	13148	No	NA	26	0	0	Low-quality	Genome-fragment	24.83	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_243568	7829	No	NA	12	5	0	Low-quality	Genome-fragment	13.59	AAI-based (high-confidence)	0.0	1.0	
k141_8997	5748	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_30503	7777	No	NA	13	0	0	Low-quality	Genome-fragment	13.52	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_89182	8840	No	NA	14	1	1	Low-quality	Genome-fragment	16.97	HMM-based (lower-bound)	0.0	1.0	
k141_78731	5406	No	NA	10	1	0	Low-quality	Genome-fragment	15.01	AAI-based (high-confidence)	0.0	1.0	
k141_431330	13911	No	NA	18	10	0	Low-quality	Genome-fragment	26.44	AAI-based (high-confidence)	0.0	1.0	
k141_377740	6170	No	NA	10	1	0	Low-quality	Genome-fragment	10.78	AAI-based (high-confidence)	0.0	1.0	
k141_203225	5942	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_342892	9844	No	NA	16	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_15635	10038	No	NA	11	1	1	Low-quality	Genome-fragment	15.02	HMM-based (lower-bound)	0.0	1.0	
k141_171359	12501	No	NA	21	7	0	Low-quality	Genome-fragment	29.89	AAI-based (high-confidence)	0.0	1.0	
k141_171361	9452	No	NA	5	1	0	Low-quality	Genome-fragment	25.86	AAI-based (medium-confidence)	0.0	1.0	
k141_109823	9226	No	NA	13	0	0	Low-quality	Genome-fragment	19.95	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_382949	12254	No	NA	21	4	0	Low-quality	Genome-fragment	26.84	AAI-based (high-confidence)	0.0	1.0	
k141_34752	6534	No	NA	7	2	0	Low-quality	Genome-fragment	9.45	HMM-based (lower-bound)	0.0	1.0	
k141_34751	6692	No	NA	11	2	0	Low-quality	Genome-fragment	12.7	AAI-based (high-confidence)	0.0	1.0	
k141_140241	10350	No	NA	13	8	0	Low-quality	Genome-fragment	27.13	AAI-based (medium-confidence)	0.0	1.0	
k141_176869	8101	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_2547	6459	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_140239	19681	Yes	13894	40	3	3	Low-quality	Genome-fragment	35.06	AAI-based (medium-confidence)	29.4	1.0	
k141_140240	6092	No	NA	9	8	0	Low-quality	Genome-fragment	17.31	AAI-based (high-confidence)	0.0	1.0	
k141_100448	7838	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_60753	16915	No	NA	23	6	1	Low-quality	Genome-fragment	37.54	AAI-based (medium-confidence)	0.0	1.0	
k141_153682	11137	No	NA	11	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_106996	10534	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_163106	36067	Yes	16840	42	5	10	Low-quality	Genome-fragment	40.82	AAI-based (high-confidence)	53.31	1.0	
k141_91638	6504	No	NA	8	1	5	Low-quality	Genome-fragment	0.54	HMM-based (lower-bound)	0.0	1.0	
k141_163105	27292	Yes	19617	22	2	6	Low-quality	Genome-fragment	47.56	AAI-based (high-confidence)	28.12	1.0	
k141_67947	5794	No	NA	7	0	4	Low-quality	Genome-fragment	2.89	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_185452	34177	No	NA	31	9	0	Low-quality	Genome-fragment	37.36	AAI-based (medium-confidence)	0.0	1.0	
k141_185453	5105	No	NA	9	6	0	Low-quality	Genome-fragment	5.58	AAI-based (high-confidence)	0.0	1.0	
k141_185454	14351	No	NA	16	6	0	Low-quality	Genome-fragment	15.69	AAI-based (high-confidence)	0.0	1.0	
k141_185449	11205	No	NA	14	4	0	Low-quality	Genome-fragment	5.52	HMM-based (lower-bound)	0.0	1.0	
k141_114025	6556	No	NA	7	3	0	Low-quality	Genome-fragment	16.14	AAI-based (high-confidence)	0.0	1.0	
k141_42384	52396	No	NA	91	25	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
k141_119939	5519	No	NA	5	0	0	Low-quality	Genome-fragment	14.49	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_315359	7185	Yes	6505	8	1	1	Low-quality	Genome-fragment	14.99	AAI-based (medium-confidence)	9.46	1.0	
k141_56721	6264	Yes	2797	5	1	2	Low-quality	Genome-fragment	5.18	HMM-based (lower-bound)	55.35	1.0	
k141_126953	9838	No	NA	14	4	0	Low-quality	Genome-fragment	18.95	AAI-based (medium-confidence)	0.0	1.0	
k141_126952	7005	No	NA	10	6	0	Low-quality	Genome-fragment	13.44	AAI-based (medium-confidence)	0.0	1.0	
k141_400093	14435	No	NA	27	4	0	Low-quality	Genome-fragment	35.53	AAI-based (high-confidence)	0.0	1.0	
k141_400094	6157	No	NA	13	4	0	Low-quality	Genome-fragment	14.98	AAI-based (high-confidence)	0.0	1.0	
k141_82468	10613	No	NA	11	1	1	Low-quality	Genome-fragment	18.31	AAI-based (high-confidence)	0.0	1.0	
k141_234181	74448	No	NA	72	2	14	Low-quality	Genome-fragment	39.99	HMM-based (lower-bound)	0.0	1.0	
k141_440285	7627	No	NA	11	2	0	Low-quality	Genome-fragment	13.66	AAI-based (high-confidence)	0.0	1.0	
k141_440286	14392	No	NA	11	10	0	Low-quality	Genome-fragment	25.52	AAI-based (high-confidence)	0.0	1.0	
k141_440284	26478	No	NA	50	13	0	Low-quality	Genome-fragment	46.92	AAI-based (high-confidence)	0.0	1.0	
k141_440283	5247	No	NA	8	3	0	Low-quality	Genome-fragment	9.29	AAI-based (high-confidence)	0.0	1.0	
k141_318668	7582	No	NA	9	2	1	Low-quality	Genome-fragment	11.38	AAI-based (high-confidence)	0.0	1.0	
k141_318669	18674	No	NA	9	2	0	Low-quality	Genome-fragment	22.85	AAI-based (high-confidence)	0.0	1.0	
k141_318670	12968	No	NA	18	4	0	Low-quality	Genome-fragment	19.08	AAI-based (medium-confidence)	0.0	1.0	
k141_41996	5214	No	NA	9	1	0	Low-quality	Genome-fragment	9.02	AAI-based (high-confidence)	0.0	1.0	
k141_41995	9546	No	NA	4	2	0	Low-quality	Genome-fragment	16.47	AAI-based (high-confidence)	0.0	1.0	
k141_152746	9335	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_343913	34286	No	NA	36	0	21	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_262784	94930	Yes	41394	110	26	31	High-quality	High-quality	100.0	AAI-based (high-confidence)	56.4	1.0	contig >1.5x longer than expected genome length
k141_389696	15878	No	NA	20	3	0	Low-quality	Genome-fragment	10.13	AAI-based (medium-confidence)	0.0	1.0	
k141_184858	10638	No	NA	16	0	1	Low-quality	Genome-fragment	16.59	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_145056	29912	No	NA	40	10	0	Low-quality	Genome-fragment	17.25	AAI-based (high-confidence)	0.0	1.0	
k141_42333	10217	No	NA	12	5	0	Low-quality	Genome-fragment	9.62	AAI-based (high-confidence)	0.0	1.0	
k141_42332	15665	No	NA	31	2	2	Low-quality	Genome-fragment	14.76	AAI-based (high-confidence)	0.0	1.0	
k141_300762	19959	No	NA	30	8	0	Low-quality	Genome-fragment	31.34	AAI-based (medium-confidence)	0.0	1.0	
k141_300761	16206	No	NA	21	10	0	Low-quality	Genome-fragment	26.05	AAI-based (high-confidence)	0.0	1.0	
k141_48510	12014	No	NA	13	1	1	Low-quality	Genome-fragment	7.42	HMM-based (lower-bound)	0.0	1.0	
k141_262814	9158	No	NA	10	1	4	Low-quality	Genome-fragment	21.52	AAI-based (high-confidence)	0.0	1.0	
k141_103768	19593	No	NA	30	10	1	Low-quality	Genome-fragment	30.87	AAI-based (high-confidence)	0.0	1.0	
k141_103767	11610	No	NA	21	10	0	Low-quality	Genome-fragment	16.79	AAI-based (high-confidence)	0.0	1.0	
k141_103766	15230	No	NA	14	10	0	Low-quality	Genome-fragment	24.05	AAI-based (high-confidence)	0.0	1.0	
k141_31656	7139	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_281681	6420	No	NA	8	2	0	Low-quality	Genome-fragment	14.14	AAI-based (high-confidence)	0.0	1.0	
k141_281679	21951	Yes	17220	26	12	5	Low-quality	Genome-fragment	42.73	AAI-based (high-confidence)	21.55	1.0	
k141_281682	8629	No	NA	13	1	3	Low-quality	Genome-fragment	20.33	AAI-based (high-confidence)	0.0	1.0	
k141_281680	11959	No	NA	17	2	0	Low-quality	Genome-fragment	9.2	AAI-based (high-confidence)	0.0	1.0	
k141_187729	55530	No	NA	104	6	5	Low-quality	Genome-fragment	32.12	AAI-based (high-confidence)	0.0	1.0	
k141_187727	26488	No	NA	30	1	1	Low-quality	Genome-fragment	14.59	AAI-based (medium-confidence)	0.0	1.0	
k141_187728	56249	No	NA	66	13	0	Low-quality	Genome-fragment	32.61	AAI-based (high-confidence)	0.0	1.0	
k141_187730	52690	No	NA	83	14	2	Low-quality	Genome-fragment	32.2	AAI-based (high-confidence)	0.0	1.0	
k141_106162	9592	No	NA	14	6	0	Low-quality	Genome-fragment	20.25	AAI-based (high-confidence)	0.0	1.0	
k141_106164	6127	No	NA	10	5	0	Low-quality	Genome-fragment	12.93	AAI-based (high-confidence)	0.0	1.0	
k141_68746	12033	No	NA	8	0	2	Low-quality	Genome-fragment	18.61	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_68747	5129	No	NA	8	0	1	Low-quality	Genome-fragment	7.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_106279	5797	No	NA	8	2	0	Low-quality	Genome-fragment	5.23	AAI-based (high-confidence)	0.0	1.0	
k141_106278	12753	No	NA	15	4	0	Low-quality	Genome-fragment	12.92	AAI-based (high-confidence)	0.0	1.0	
k141_385343	6483	No	NA	10	5	0	Low-quality	Genome-fragment	18.64	AAI-based (high-confidence)	0.0	1.0	
k141_150350	12433	No	NA	14	6	1	Low-quality	Genome-fragment	35.69	AAI-based (high-confidence)	0.0	1.0	
k141_421520	5672	No	NA	4	0	2	Low-quality	Genome-fragment	1.29	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
k141_87144	47327	Yes	44750	73	20	2	High-quality	High-quality	90.82	AAI-based (high-confidence)	5.45	1.0	
k141_220518	7537	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_361906	10046	No	NA	16	7	0	Low-quality	Genome-fragment	26.9	AAI-based (high-confidence)	0.0	1.0	
k141_251067	5035	No	NA	6	2	0	Low-quality	Genome-fragment	8.53	AAI-based (high-confidence)	0.0	1.0	
k141_103903	16797	No	NA	27	9	0	Low-quality	Genome-fragment	27.79	AAI-based (high-confidence)	0.0	1.0	
k141_2157	6274	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_136414	12209	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_81585	11917	No	NA	24	1	0	Low-quality	Genome-fragment	15.36	AAI-based (high-confidence)	0.0	1.0	
k141_81584	6563	No	NA	15	0	0	Low-quality	Genome-fragment	8.45	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
k141_362042	9328	No	NA	12	1	7	Low-quality	Genome-fragment	16.01	HMM-based (lower-bound)	0.0	1.0	
k141_361908	6056	No	NA	11	2	0	Low-quality	Genome-fragment	11.24	AAI-based (high-confidence)	0.0	1.0	
k141_264220	8249	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_29023	7969	No	NA	11	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
